date,percent_change_of_total_consumer_credit_seasonally_adjusted_at_an_annual_rate_(percent_1),percent_change_of_total_revolving_consumer_credit_seasonally_adjusted_at_an_annual_rate_(percent_1),percent_change_of_total_nonrevolving_consumer_credit_seasonally_adjusted_at_an_annual_rate_(percent_1),total_consumer_credit_owned_and_securitized_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_owned_and_securitized_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_and_securitized_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_and_securitized_not_seasonally_adjusted_level_(currency_1000000),total_securitized_consumer_credit_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_and_securitized_by_depository_institutions_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_by_depository_institutions_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_by_commercial_banks_not_seasonally_adjusted_level_(discontinued_after_february_2011)_(currency_1000000),total_consumer_credit_owned_by_savings_institutions_not_seasonally_adjusted_level_(discontinued_after_february_2011)_(currency_1000000),total_consumer_credit_securitized_by_depository_institutions_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_and_securitized_by_finance_companies_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_by_finance_companies_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_securitized_by_finance_companies_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_by_credit_unions_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_by_federal_government_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_by_nonprofit_and_educational_institutions_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_and_securitized_by_nonfinancial_business_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_by_nonfinancial_business_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_securitized_by_nonfinancial_business_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_owned_and_securitized_not_seasonally_adjusted_level_(currency_1000000),revolving_securitized_consumer_credit_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_owned_and_securitized_by_depository_institutions_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_owned_by_depository_institutions_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_owned_by_commercial_banks_not_seasonally_adjusted_level_(discontinued_after_february_2011)_(currency_1000000),revolving_consumer_credit_owned_by_savings_institutions_not_seasonally_adjusted_level_(discontinued_after_february_2011)_(currency_1000000),revolving_consumer_credit_securitized_by_depository_institutions_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_owned_and_securitized_by_finance_companies_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_owned_by_finance_companies_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_securitized_by_finance_companies_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_owned_by_credit_unions_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_owned_and_securitized_by_nonfinancial_business_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_owned_by_nonfinancial_business_not_seasonally_adjusted_level_(currency_1000000),revolving_consumer_credit_securitized_by_nonfinancial_business_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_and_securitized_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_securitized_consumer_credit_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_and_securitized_by_depository_institutions_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_by_depository_institutions_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_by_commercial_banks_not_seasonally_adjusted_level_(discontinued_after_february_2011)_(currency_1000000),nonrevolving_consumer_credit_owned_by_savings_institutions_not_seasonally_adjusted_level_(discontinued_after_february_2011)_(currency_1000000),nonrevolving_consumer_credit_securitized_by_depository_institutions_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_and_securitized_by_finance_companies_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_by_finance_companies_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_securitized_by_finance_companies_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_by_credit_unions_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_by_federal_government_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_by_nonprofit_and_educational_institutions_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_and_securitized_by_nonfinancial_business_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_owned_by_nonfinancial_business_not_seasonally_adjusted_level_(currency_1000000),nonrevolving_consumer_credit_securitized_by_nonfinancial_business_not_seasonally_adjusted_level_(currency_1000000),student_loans_owned_and_securitized_not_seasonally_adjusted_level_(currency_1000000),motor_vehicle_loans_owned_and_securitized_not_seasonally_adjusted_level_(currency_1000000),total_consumer_credit_owned_and_securitized_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_owned_and_securitized_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_and_securitized_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_and_securitized_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_securitized_consumer_credit_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_and_securitized_by_depository_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_by_depository_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_by_commercial_banks_not_seasonally_adjusted_flow_monthly_rate_(discontinued_after_february_2011)_(currency_1000000),total_consumer_credit_owned_by_savings_institutions_not_seasonally_adjusted_flow_monthly_rate_(discontinued_after_february_2011)_(currency_1000000),total_consumer_credit_securitized_by_depository_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_and_securitized_by_finance_companies_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_by_finance_companies_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_securitized_by_finance_companies_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_by_credit_unions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_by_federal_government_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_by_nonprofit_and_educational_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_and_securitized_by_nonfinancial_business_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_owned_by_nonfinancial_business_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),total_consumer_credit_securitized_by_nonfinancial_business_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_owned_and_securitized_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_securitized_consumer_credit_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_owned_and_securitized_by_depository_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_owned_by_depository_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_owned_by_commercial_banks_not_seasonally_adjusted_flow_monthly_rate_(discontinued_after_february_2011)_(currency_1000000),revolving_consumer_credit_owned_by_savings_institutions_not_seasonally_adjusted_flow_monthly_rate_(discontinued_after_february_2011)_(currency_1000000),revolving_consumer_credit_securitized_by_depository_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_owned_and_securitized_by_finance_companies_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_owned_by_finance_companies_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_securitized_by_finance_companies_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_owned_by_credit_unions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_owned_and_securitized_by_nonfinancial_business_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_owned_by_nonfinancial_business_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),revolving_consumer_credit_securitized_by_nonfinancial_business_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_and_securitized_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_securitized_consumer_credit_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_and_securitized_by_depository_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_by_depository_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_by_commercial_banks_not_seasonally_adjusted_flow_monthly_rate_(discontinued_after_february_2011)_(currency_1000000),nonrevolving_consumer_credit_owned_by_savings_institutions_not_seasonally_adjusted_flow_monthly_rate_(discontinued_after_february_2011)_(currency_1000000),nonrevolving_consumer_credit_securitized_by_depository_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_and_securitized_by_finance_companies_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_by_finance_companies_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_securitized_by_finance_companies_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_by_credit_unions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_by_federal_government_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_by_nonprofit_and_educational_institutions_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_and_securitized_by_nonfinancial_business_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_owned_by_nonfinancial_business_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),nonrevolving_consumer_credit_securitized_by_nonfinancial_business_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),student_loans_owned_and_securitized_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),motor_vehicle_loans_owned_and_securitized_not_seasonally_adjusted_flow_monthly_rate_(currency_1000000),finance_rate_on_consumer_installment_loans_at_commercial_banks_new_autos_72_month_loan;_not_seasonally_adjusted_(percent_1),finance_rate_on_consumer_installment_loans_at_commercial_banks_new_autos_60_month_loan;_not_seasonally_adjusted_(percent_1),finance_rate_on_consumer_installment_loans_at_commercial_banks_new_autos_48_month_loan;_not_seasonally_adjusted_(percent_1),finance_rate_on_personal_loans_at_commercial_banks_24_month_loan;_not_seasonally_adjusted_(percent_1),commercial_bank_interest_rate_on_credit_card_plans_all_accounts;_not_seasonally_adjusted_(percent_1),commercial_bank_interest_rate_on_credit_card_plans_accounts_assessed_interest;_not_seasonally_adjusted_(percent_1),new_car_average_finance_rate_at_auto_finance_companies_not_seasonally_adjusted_(discontinued_after_january_2011)_(percent_1),weighted-average_maturity_of_new_car_loans_at_auto_finance_companies_not_seasonally_adjusted_(discontinued_after_january_2011)_(months_1),loan-to-value_ratio_of_new_car_loans_at_auto_finance_companies_not_seasonally_adjusted_(discontinued_after_january_2011)_(percent_1),average_amount_financed_for_new_car_loans_at_auto_finance_companies_not_seasonally_adjusted_(discontinued_after_january_2011)_(currency_1),average_maturity_of_new_car_loans_at_finance_companies_amount_of_finance_weighted_not_seasonally_adjusted_(months_1),average_finance_rate_of_new_car_loans_at_finance_companies_amount_of_finance_weighted_not_seasonally_adjusted_(percent_1),average_amount_financed_for_new_car_loans_at_finance_companies_not_seasonally_adjusted_(currency_1)
1991-11-01,-0.51,6.56,-3.96,798274.98,262777.28,535497.7,801146.12,99064.0,470121.43,407548.0,364185.0,43363.0,62573.43,151778.0,122356.0,29422.0,88524.0,20991.12,,69731.57,62663.0,7068.57,263903.0,61893.0,193864.43,139040.0,130455.0,8585.0,54824.43,17925.0,17925.0,,7039.0,45074.57,38006.0,7068.57,537243.12,37171.0,276257.0,268508.0,233730.0,34778.0,7749.0,133853.0,104431.0,29422.0,81485.0,20991.12,,24657.0,24657.0,,,ND,-342.0,1429.04,-1771.04,1695.24,1968.0,1520.7,-926.0,-414.0,-512.0,2446.7,-1790.0,-964.0,-826.0,-253.0,109.24,,2108.3,1761.0,347.3,3939.0,3041.0,1880.7,-813.0,-844.0,31.0,2693.7,215.0,215.0,,168.0,1675.3,1328.0,347.3,-2243.76,-1073.0,-360.0,-113.0,430.0,-543.0,-247.0,-2005.0,-1179.0,-826.0,-421.0,109.24,,433.0,433.0,,,ND,,,10.61,14.88,,,10.79,54.1,88.0,13245.0,,,
1991-12-01,-0.37,4.53,-2.77,798028.97,263768.55,534260.42,815581.0,102957.0,476110.64,412337.0,370176.0,42161.0,63773.64,153501.0,121563.0,31938.0,90302.0,21104.0,,74563.36,67318.0,7245.36,277089.0,63441.0,202674.64,146479.0,138005.0,8474.0,56195.64,18140.0,18140.0,,7371.0,48903.36,41658.0,7245.36,538492.0,39516.0,273436.0,265858.0,232171.0,33687.0,7578.0,135361.0,103423.0,31938.0,82931.0,21104.0,,25660.0,25660.0,,,264214,-246.01,991.27,-1237.28,14434.88,3893.0,5989.21,4789.0,5991.0,-1202.0,1200.21,1723.0,-793.0,2516.0,1778.0,112.88,,4831.79,4655.0,176.79,13186.0,1548.0,8810.21,7439.0,7550.0,-111.0,1371.21,215.0,215.0,,332.0,3828.79,3652.0,176.79,1248.88,2345.0,-2821.0,-2650.0,-1559.0,-1091.0,-171.0,1508.0,-1008.0,2516.0,1446.0,112.88,,1003.0,1003.0,,,-1049.67,,,ND,ND,,,10.41,53.7,88.0,13476.0,,,
1992-01-01,1.43,7.36,-1.49,798982.71,265386.49,533596.22,805840.16,104901.0,470854.36,407521.0,366160.0,41361.0,63333.36,153239.0,118915.0,34324.0,89612.0,21375.16,,70759.64,63516.0,7243.64,270420.0,63426.0,198387.36,142205.0,133939.0,8266.0,56182.36,18355.0,18355.0,,7504.0,46173.64,38930.0,7243.64,535420.16,41475.0,272467.0,265316.0,232221.0,33095.0,7151.0,134884.0,100560.0,34324.0,82108.0,21375.16,,24586.0,24586.0,,,ND,953.73,1617.93,-664.2,-9740.84,1944.0,-5256.29,-4816.0,-4016.0,-800.0,-440.29,-262.0,-2648.0,2386.0,-690.0,271.16,,-3803.71,-3802.0,-1.71,-6669.0,-15.0,-4287.29,-4274.0,-4066.0,-208.0,-13.29,215.0,215.0,,133.0,-2729.71,-2728.0,-1.71,-3071.84,1959.0,-969.0,-542.0,50.0,-592.0,-427.0,-477.0,-2863.0,2386.0,-823.0,271.16,,-1074.0,-1074.0,,,ND,,,ND,ND,,,10.04,53.5,89.0,13135.0,,,
1992-02-01,0.99,4.95,-0.98,799640.38,266482.13,533158.25,797773.84,103969.0,464543.22,401188.0,360708.0,40480.0,63355.22,154132.0,120808.0,33324.0,89272.0,21628.84,,68197.78,60908.0,7289.78,265961.0,63830.0,195322.22,138782.0,130738.0,8044.0,56540.22,18570.0,18570.0,,7665.0,44403.78,37114.0,7289.78,531812.84,40139.0,269221.0,262406.0,229970.0,32436.0,6815.0,135562.0,102238.0,33324.0,81607.0,21628.84,,23794.0,23794.0,,,ND,657.68,1095.64,-437.96,-8066.33,-932.0,-6311.14,-6333.0,-5452.0,-881.0,21.86,893.0,1893.0,-1000.0,-340.0,253.67,,-2561.86,-2608.0,46.14,-4459.0,404.0,-3065.14,-3423.0,-3201.0,-222.0,357.86,215.0,215.0,,161.0,-1769.86,-1816.0,46.14,-3607.33,-1336.0,-3246.0,-2910.0,-2251.0,-659.0,-336.0,678.0,1678.0,-1000.0,-501.0,253.67,,-792.0,-792.0,,,ND,,,9.89,14.39,,,10.19,53.8,89.0,13340.0,,,
1992-03-01,-0.3,1.23,-1.06,799442.11,266755.7,532686.41,793353.0,106694.0,460261.18,396493.0,357166.0,39327.0,63768.18,154481.0,118916.0,35565.0,89473.0,21900.0,,67237.82,59877.0,7360.82,263739.0,64452.0,193280.18,136189.0,128419.0,7770.0,57091.18,18785.0,18785.0,,7871.0,43802.82,36442.0,7360.82,529614.0,42242.0,266981.0,260304.0,228747.0,31557.0,6677.0,135696.0,100131.0,35565.0,81602.0,21900.0,,23435.0,23435.0,,,262328,-198.28,273.57,-471.84,-4420.84,2725.0,-4282.04,-4695.0,-3542.0,-1153.0,412.96,349.0,-1892.0,2241.0,201.0,271.16,,-959.96,-1031.0,71.04,-2222.0,622.0,-2042.04,-2593.0,-2319.0,-274.0,550.96,215.0,215.0,,206.0,-600.96,-672.0,71.04,-2198.84,2103.0,-2240.0,-2102.0,-1223.0,-879.0,-138.0,134.0,-2107.0,2241.0,-5.0,271.16,,-359.0,-359.0,,,-628.67,,,ND,ND,,,10.92,54.3,89.0,13137.0,,,
1992-04-01,-2.68,4.83,-6.44,797658.14,267829.23,529828.9,791919.16,105988.0,459886.33,396129.0,357471.0,38658.0,63757.33,153540.0,118677.0,34863.0,88719.0,22155.16,,67618.67,60251.0,7367.67,264524.0,64512.0,193293.33,136149.0,128389.0,7760.0,57144.33,19000.0,19000.0,,7993.0,44237.67,36870.0,7367.67,527395.16,41476.0,266593.0,259980.0,229082.0,30898.0,6613.0,134540.0,99677.0,34863.0,80726.0,22155.16,,23381.0,23381.0,,,ND,-1783.97,1073.54,-2857.51,-1433.84,-706.0,-374.85,-364.0,305.0,-669.0,-10.85,-941.0,-239.0,-702.0,-754.0,255.16,,380.85,374.0,6.85,785.0,60.0,13.15,-40.0,-30.0,-10.0,53.15,215.0,215.0,,122.0,434.85,428.0,6.85,-2218.84,-766.0,-388.0,-324.0,335.0,-659.0,-64.0,-1156.0,-454.0,-702.0,-876.0,255.16,,-54.0,-54.0,,,ND,,,ND,ND,,,10.84,54.5,89.0,13208.0,,,
1992-05-01,0.01,4.13,-2.07,797667.9,268751.8,528916.1,791232.84,107966.0,458959.75,394864.0,356312.0,38552.0,64095.75,152947.0,116511.0,36436.0,88805.0,22418.84,,68102.25,60668.0,7434.25,265514.0,65095.0,193359.75,135699.0,127838.0,7861.0,57660.75,19215.0,19215.0,,8188.0,44751.25,37317.0,7434.25,525718.84,42871.0,265600.0,259165.0,228474.0,30691.0,6435.0,133732.0,97296.0,36436.0,80617.0,22418.84,,23351.0,23351.0,,,ND,9.77,922.57,-912.8,-686.33,1978.0,-926.58,-1265.0,-1159.0,-106.0,338.42,-593.0,-2166.0,1573.0,86.0,263.67,,483.58,417.0,66.58,990.0,583.0,66.42,-450.0,-551.0,101.0,516.42,215.0,215.0,,195.0,513.58,447.0,66.58,-1676.33,1395.0,-993.0,-815.0,-608.0,-207.0,-178.0,-808.0,-2381.0,1573.0,-109.0,263.67,,-30.0,-30.0,,,ND,,,9.52,14.28,,,10.67,54.7,89.0,13373.0,,,
1992-06-01,-0.59,8.73,-5.33,797276.31,270707.63,526568.68,792332.0,109534.0,459781.47,394113.0,355981.0,38132.0,65668.47,153197.0,116981.0,36216.0,88307.0,22674.0,,68372.53,60723.0,7649.53,267816.0,66980.0,194926.47,135596.0,127700.0,7896.0,59330.47,19430.0,19430.0,,8329.0,45130.53,37481.0,7649.53,524516.0,42554.0,264855.0,258517.0,228281.0,30236.0,6338.0,133767.0,97551.0,36216.0,79978.0,22674.0,,23242.0,23242.0,,,259843,-391.59,1955.83,-2347.42,1099.16,1568.0,821.72,-751.0,-331.0,-420.0,1572.72,250.0,470.0,-220.0,-498.0,255.16,,270.28,55.0,215.28,2302.0,1885.0,1566.72,-103.0,-138.0,35.0,1669.72,215.0,215.0,,141.0,379.28,164.0,215.28,-1202.84,-317.0,-745.0,-648.0,-193.0,-455.0,-97.0,35.0,255.0,-220.0,-639.0,255.16,,-109.0,-109.0,,,-828.33,,,ND,ND,,,10.24,54.4,89.0,13369.0,,,
1992-07-01,1.19,0.49,1.55,798068.16,270817.59,527250.56,792948.01,107685.0,459850.66,394982.0,357018.0,37964.0,64868.66,152659.0,117440.0,35219.0,89164.0,23016.01,,68258.34,60661.0,7597.34,267740.0,66523.0,194428.66,135503.0,127574.0,7929.0,58925.66,19645.0,19645.0,,8508.0,45158.34,37561.0,7597.34,525208.01,41162.0,265422.0,259479.0,229444.0,30035.0,5943.0,133014.0,97795.0,35219.0,80656.0,23016.01,,23100.0,23100.0,,,ND,791.84,109.96,681.88,616.01,-1849.0,69.19,869.0,1037.0,-168.0,-799.81,-538.0,459.0,-997.0,857.0,342.01,,-114.19,-62.0,-52.19,-76.0,-457.0,-497.81,-93.0,-126.0,33.0,-404.81,215.0,215.0,,179.0,27.81,80.0,-52.19,692.01,-1392.0,567.0,962.0,1163.0,-201.0,-395.0,-753.0,244.0,-997.0,678.0,342.01,,-142.0,-142.0,,,ND,,,ND,ND,,,9.94,54.4,89.0,13570.0,,,
1992-08-01,2.64,5.6,1.12,799823.8,272080.5,527743.3,799384.02,110655.0,461927.91,395583.0,357719.0,37864.0,66344.91,154452.0,117972.0,36480.0,90139.0,23358.02,,69507.09,61677.0,7830.09,270598.0,68561.0,195768.91,135038.0,127063.0,7975.0,60730.91,19860.0,19860.0,,8700.0,46269.09,38439.0,7830.09,528786.02,42094.0,266159.0,260545.0,230656.0,29889.0,5614.0,134592.0,98112.0,36480.0,81439.0,23358.02,,23238.0,23238.0,,,ND,1755.64,1262.91,492.73,6436.01,2970.0,2077.25,601.0,701.0,-100.0,1476.25,1793.0,532.0,1261.0,975.0,342.01,,1248.75,1016.0,232.75,2858.0,2038.0,1340.25,-465.0,-511.0,46.0,1805.25,215.0,215.0,,192.0,1110.75,878.0,232.75,3578.01,932.0,737.0,1066.0,1212.0,-146.0,-329.0,1578.0,317.0,1261.0,783.0,342.01,,138.0,138.0,,,ND,,,9.15,13.94,,,8.88,53.6,90.0,13745.0,,,
1992-09-01,0.56,4.84,-1.64,800198.9,273176.96,527021.95,801933.0,113540.0,462381.4,394774.0,357300.0,37474.0,67607.4,155449.0,117476.0,37973.0,90706.0,23689.0,,69707.6,61748.0,7959.6,272158.0,69695.0,196666.4,134931.0,126971.0,7960.0,61735.4,20075.0,20075.0,,8855.0,46561.6,38602.0,7959.6,529775.0,43845.0,265715.0,259843.0,230329.0,29514.0,5872.0,135374.0,97401.0,37973.0,81851.0,23689.0,,23146.0,23146.0,,,264124,375.1,1096.46,-721.35,2548.98,2885.0,453.49,-809.0,-419.0,-390.0,1262.49,997.0,-496.0,1493.0,567.0,330.98,,200.51,71.0,129.51,1560.0,1134.0,897.49,-107.0,-92.0,-15.0,1004.49,215.0,215.0,,155.0,292.51,163.0,129.51,988.98,1751.0,-444.0,-702.0,-327.0,-375.0,258.0,782.0,-711.0,1493.0,412.0,330.98,,-92.0,-92.0,,,1427,,,ND,ND,,,8.65,53.3,90.0,13889.0,,,
1992-10-01,-0.96,8.92,-6.09,799555.99,275207.64,524348.35,800770.09,112683.0,460283.04,393085.0,356412.0,36673.0,67198.04,154659.0,117069.0,37590.0,90872.0,23852.09,,71103.96,63209.0,7894.96,274000.0,69129.0,196731.04,135497.0,127120.0,8377.0,61234.04,20290.0,20290.0,,9141.0,47837.96,39943.0,7894.96,526770.09,43554.0,263552.0,257588.0,229292.0,28296.0,5964.0,134369.0,96779.0,37590.0,81731.0,23852.09,,23266.0,23266.0,,,ND,-642.91,2030.68,-2673.59,-1162.91,-857.0,-2098.36,-1689.0,-888.0,-801.0,-409.36,-790.0,-407.0,-383.0,166.0,163.09,,1396.36,1461.0,-64.64,1842.0,-566.0,64.64,566.0,149.0,417.0,-501.36,215.0,215.0,,286.0,1276.36,1341.0,-64.64,-3004.91,-291.0,-2163.0,-2255.0,-1037.0,-1218.0,92.0,-1005.0,-622.0,-383.0,-120.0,163.09,,120.0,120.0,,,ND,,,ND,ND,,,9.51,54.1,89.0,13885.0,,,
1992-11-01,4.72,1.1,6.61,802697.98,275459.75,527238.23,805831.91,114334.0,461719.21,394176.0,357412.0,36764.0,67543.21,156270.0,117450.0,38820.0,91902.0,24009.91,,71930.79,63960.0,7970.79,276754.0,69793.0,198545.21,136723.0,127737.0,8986.0,61822.21,20505.0,20505.0,,9517.0,48186.79,40216.0,7970.79,529077.91,44541.0,263174.0,257453.0,229675.0,27778.0,5721.0,135765.0,96945.0,38820.0,82385.0,24009.91,,23744.0,23744.0,,,ND,3141.99,252.11,2889.88,5061.82,1651.0,1436.17,1091.0,1000.0,91.0,345.17,1611.0,381.0,1230.0,1030.0,157.82,,826.83,751.0,75.83,2754.0,664.0,1814.17,1226.0,617.0,609.0,588.17,215.0,215.0,,376.0,348.83,273.0,75.83,2307.82,987.0,-378.0,-135.0,383.0,-518.0,-243.0,1396.0,166.0,1230.0,654.0,157.82,,478.0,478.0,,,ND,,,8.6,13.55,,,9.65,54.1,89.0,14043.0,,,
1992-12-01,5.11,13.03,0.98,806118.69,278449.67,527669.02,824769.0,120277.0,472106.19,400258.0,362901.0,37357.0,71848.19,157960.0,118052.0,39908.0,91694.0,24173.0,,78835.81,70315.0,8520.81,292258.0,74609.0,208783.19,142695.0,132966.0,9729.0,66088.19,20720.0,20720.0,,9768.0,52986.81,44466.0,8520.81,532511.0,45668.0,263323.0,257563.0,229935.0,27628.0,5760.0,137240.0,97332.0,39908.0,81926.0,24173.0,,25849.0,25849.0,,,263987,3420.71,2989.92,430.79,18937.09,5943.0,10386.98,6082.0,5489.0,593.0,4304.98,1690.0,602.0,1088.0,-208.0,163.09,,6905.02,6355.0,550.02,15504.0,4816.0,10237.98,5972.0,5229.0,743.0,4265.98,215.0,215.0,,251.0,4800.02,4250.0,550.02,3433.09,1127.0,149.0,110.0,260.0,-150.0,39.0,1475.0,387.0,1088.0,-459.0,163.09,,2105.0,2105.0,,,-45.67,,,ND,ND,,,9.65,53.6,90.0,14315.0,,,
1993-01-01,4.77,10.97,1.5,809325.43,280994.81,528330.62,816413.38,118123.0,470177.35,399437.0,362312.0,37125.0,70740.35,155769.0,116815.0,38954.0,90847.0,24329.38,,75290.65,66862.0,8428.65,286162.0,73802.0,205290.35,139917.0,130079.0,9838.0,65373.35,20935.0,20935.0,,9547.0,50389.65,41961.0,8428.65,530251.38,44321.0,264887.0,259520.0,232233.0,27287.0,5367.0,134834.0,95880.0,38954.0,81300.0,24329.38,,24901.0,24901.0,,,ND,3206.74,2545.14,661.6,-8355.62,-2154.0,-1928.84,-821.0,-589.0,-232.0,-1107.84,-2191.0,-1237.0,-954.0,-847.0,156.38,,-3545.16,-3453.0,-92.16,-6096.0,-807.0,-3492.84,-2778.0,-2887.0,109.0,-714.84,215.0,215.0,,-221.0,-2597.16,-2505.0,-92.16,-2259.62,-1347.0,1564.0,1957.0,2298.0,-341.0,-393.0,-2406.0,-1452.0,-954.0,-626.0,156.38,,-948.0,-948.0,,,ND,,,ND,ND,,,10.21,54.16,90.41,13974.73,,,
