date,GDP,gdp_yoy
1987-03-01,4778.158666666666,5.411611541033623
1987-04-01,4806.16,5.738184602251972
1987-05-01,4832.291666666667,5.829359435943715
1987-06-01,4858.423333333333,5.919708316697769
1987-07-01,4884.555,6.009242417369842
1987-08-01,4925.701333333333,6.517272983821409
1987-09-01,4966.847666666667,7.021657736669229
1987-10-01,5007.994,7.522435781139181
1987-11-01,5029.786666666667,7.493903789944145
1987-12-01,5051.579333333333,7.46563291757254
1988-01-01,5073.372,7.437619595794809
1988-02-01,5112.26,7.622961541203677
1988-03-01,5151.148,7.80613117633322
1988-04-01,5190.036,7.9871664696972156
1988-05-01,5220.969,8.04333347704247
1988-06-01,5251.902,8.098896281166667
1988-07-01,5282.835,8.153864579270786
1988-08-01,5321.726333333333,8.03997183751295
1988-09-01,5360.617666666667,7.92796611506037
1988-10-01,5399.509,7.817800899921212
1988-11-01,5436.757,8.091204663418438
1988-12-01,5474.005,8.362249482637063
1989-01-01,5511.253,8.630965756108555
1989-02-01,5544.989666666666,8.46454731697266
1989-03-01,5578.726333333333,8.300641591608947
1989-04-01,5612.463,8.139192098089488
1989-05-01,5640.097,8.027781815980894
1989-06-01,5667.731,7.917683917178953
1989-07-01,5695.365,7.808875348179534
1989-08-01,5712.655666666667,7.345912000109744
1989-09-01,5729.946333333333,6.889666259230198
1989-10-01,5747.237,6.439992969731145
1989-11-01,5789.058333333333,6.479990430569793
1989-12-01,5830.879666666667,6.5194435640206105
1990-01-01,5872.701,6.558363406651813
1990-02-01,5901.81,6.435004477615802
1990-03-01,5930.919,6.31313754471674
1990-04-01,5960.028,6.192735702667451
1990-05-01,5978.390666666667,5.99801149992043
1990-06-01,5996.753333333333,5.805186120042283
1990-07-01,6015.116,5.614231923678292
1990-08-01,6011.655,5.233981370135665
1990-09-01,6008.194,4.85602570216046
1990-10-01,6004.733,4.480344207138143
1990-11-01,6014.881333333334,3.900858947986663
1990-12-01,6025.029666666666,3.3296862754670586
1991-01-01,6035.178,2.766648600022381
1991-02-01,6065.739333333333,2.7776111622253685
1991-03-01,6096.300666666667,2.7884661157346224
1991-04-01,6126.862,2.7992150372447844
1991-05-01,6153.220333333334,2.9243600228645583
1991-06-01,6179.578666666666,3.048738595217637
1991-07-01,6205.937,3.1723577733164143
1991-08-01,6225.471333333333,3.556696672269677
1991-09-01,6245.005666666667,3.94147836548997
1991-10-01,6264.54,4.3267036186288355
1991-11-01,6297.394,4.696895100839882
1991-12-01,6330.248,5.065839509835879
1992-01-01,6363.102,5.433543136590169
1992-02-01,6398.989,5.493966165597408
1992-03-01,6434.876,5.553783381856392
1992-04-01,6470.763,5.613003850910947
1992-05-01,6502.722333333333,5.679985130821197
1992-06-01,6534.681666666666,5.7463950077286885
1992-07-01,6566.641,5.812240762353849
