,year,periodName,CPI,CPI_yoy,Unemployment,NF Employment,NF Employment_yoy,ULC,ULC_yoy,Hourly earnings,Hourly earnings_yoy,PPI,PPI_yoy,Shelter,Shelter_yoy,Energy,Energy_yoy,Medical Care,Medical Care_yoy,Food,Food_yoy,Gasoline,Gasoline_yoy,Imports,Imports_yoy,New & Used Vehicles,New & Used Vehicles_yoy,All Items Less Food & Shelter,All Items Less Food & Shelter_yoy
74,2013,October,233.546,0.9636127046434018,7.2,137039.0,1.757603659261009,,,24.09,2.24957555178269,109.7,1.2927054478301114,264.684,2.2672477744807296,238.524,-4.789580198225307,428.586,2.2707423580786035,237.871,1.2742785616362662,3.375,-10.855784469096674,138.9,-1.62889518413597,101.469,1.1715556264582094,218.621,1.2743780979293184
75,2013,September,234.149,1.184925261552161,7.2,136819.0,1.7150886166289903,,,24.06,2.078913873568089,109.4,1.109057301293892,264.321,2.357560807487813,248.513,-3.050340964062226,428.29,2.3508016431952994,237.522,1.3760254035459107,3.556,-7.780082987551862,139.8,-0.7102272727272707,101.27,0.803280809850393,218.483,1.3221599762558434
76,2013,August,233.877,1.518367559543199,7.2,136634.0,1.7159362460823724,,,24.02,2.2998296422487297,109.5,1.671309192200554,263.86,2.4114389067212194,250.011,-0.11785574456865122,427.168,2.302211684688249,237.406,1.3879635798356604,3.6,-2.886431076342044,139.4,0.0,100.864,0.14495919299430948,218.175,1.3358167014245304
77,2013,July,233.596,1.9606816118443948,7.3,136391.0,1.668244467138269,,,23.98,2.04255319148936,109.5,1.9553072625698276,263.239,2.3666844252254293,251.37,4.749720800760082,425.008,1.9194060488628262,237.001,1.4428797671532045,3.628,5.1289481309765295,138.9,0.8714596949891185,100.802,-0.11395503235331894,217.813,1.2278606317765783
78,2013,June,233.504,1.7544165453768912,7.5,136269.0,1.6872127037191875,,,23.96,2.1312872975277175,109.2,1.6759776536312776,262.797,2.330100111754474,251.921,3.1756953232828344,424.286,2.1664431275569607,236.792,1.3824963714287097,3.633,2.2804054054053946,138.8,0.07209805335257613,100.647,-0.37416481069042495,217.229,1.1223454272919486
79,2013,May,232.945,1.3619650588516885,7.5,136090.0,1.60898943517378,,,23.89,2.094017094017109,108.8,0.927643784786647,262.263,2.266319881770773,247.805,-0.9991770073430106,422.316,2.2893737405053516,236.526,1.3658239728463695,3.623,-4.456751054852315,139.4,-1.8309859154929553,100.41,-0.39085750565454047,216.98,1.2061904717482586
80,2013,April,232.531,1.063085381489448,7.6,135876.0,1.5303225035119716,,,23.87,2.052159042325785,109.0,0.92592592592593,261.679,2.1960039991251845,244.757,-4.293099133481393,423.025,2.8069749073455164,236.841,1.546515516605651,3.59,-8.581614463967412,140.2,-2.706453851492019,100.471,-0.01492745258045991,217.064,1.3754033971763224
81,2013,March,232.773,1.4738962125967703,7.5,135690.0,1.4542599723354144,,,23.8,1.8835616438356295,109.1,1.29990714948931,261.176,2.231929667989707,249.565,-1.5907002787865832,423.089,3.127795503793962,236.332,1.520670813430014,3.735,-3.4384694932781845,141.2,-2.0804438280166426,100.558,0.2682248302406043,217.301,1.6465448285862605
82,2013,February,232.166,1.9779235097490577,7.7,135548.0,1.5181132555927457,,,23.78,2.1477663230240474,108.8,1.5873015873015817,260.719,2.262395519138982,248.146,2.259512162958499,421.601,3.1086600308151358,236.301,1.6409590254897077,3.693,3.3874580067189353,141.3,-0.6329113924050445,100.765,0.344556309065025,217.212,1.7949030377444997
83,2013,January,230.28,1.5948646681225531,8.0,135263.0,1.5160271083659138,,,23.75,2.1505376344086002,108.3,1.5947467166979479,260.142,2.212076444332678,234.624,-0.978298486549456,421.114,3.1146392944068735,236.341,1.5795174198206974,3.351,-1.4121800529567574,140.1,-1.4767932489451407,100.919,0.269255226134657,217.01,1.695947814106491
84,2012,December,229.601,1.741022368747558,7.9,135074.0,1.6342869181803055,,,23.73,2.19638242894058,108.0,1.8867924528301883,259.644,2.1617155223293327,233.473,0.5049504950495054,420.321,3.2146452864474595,235.39,1.767826338839873,3.331,1.6168395363026278,139.4,-1.9690576652601877,100.719,-0.0357302367128165,216.5,1.7153005182077408
85,2012,November,230.221,1.764133846085847,7.7,134831.0,1.605112244821072,,,23.63,1.8973695558430315,108.2,1.6917293233082775,259.216,2.2068535874678163,238.946,0.32286912674188706,419.509,3.390749499077028,234.896,1.7791065470774248,3.488,1.8989190768331943,140.2,-1.406469760900142,100.472,-0.3105620876122428,216.122,1.7734370585243742
86,2012,October,231.317,2.1623435988711304,7.8,134672.0,1.5955400318353519,,,23.56,1.551724137931032,108.3,1.881467544684856,258.816,2.2244691607684386,250.523,3.9937401931075645,419.07,3.7127414197610342,234.878,1.6713055749143946,3.786,9.169550173010377,141.2,0.0,100.294,-0.5355336493643059,215.87,1.8321964658043477
87,2012,September,231.407,1.9912820806649911,7.8,134512.0,1.6366191649161976,,,23.57,1.9463667820069253,108.2,1.5009380863039379,258.233,2.202494973641289,256.332,2.3363142765889577,418.453,4.040507008915917,234.298,1.6155404145324903,3.856,6.755260243632333,140.8,-0.6351446718419029,100.463,-0.2888222800087492,215.632,1.8713002725928574
88,2012,August,230.379,1.692378997550148,8.1,134329.0,1.6696563051096236,,,23.48,1.7771998266146616,107.7,1.2218045112782017,257.647,2.107565915927223,250.306,-0.5562044607597683,417.555,4.028032796278902,234.156,2.004757050628614,3.707,2.1212121212121238,139.4,-1.7618040873854879,100.718,0.06358415959624164,215.299,1.8149918897574446
89,2012,July,229.104,1.4084507042253502,8.2,134153.0,1.6372204376022825,,,23.5,1.7316017316017174,107.4,1.0348071495766886,257.153,2.112105593367075,239.972,-5.022144296112174,417.004,4.110710817173868,233.63,2.3274759543790102,3.451,-5.5555555555555465,137.7,-3.300561797752821,100.917,0.4679084492319241,215.171,2.1093742585157838
90,2012,June,229.478,1.6639937622385137,8.2,134008.0,1.5704584040747038,,,23.46,1.9556714471968606,107.4,1.3207547169811429,256.813,2.2434289627276227,244.167,-3.935554943541719,415.289,3.9740521160894993,233.563,2.728272343420124,3.552,-4.051863857374394,138.7,-2.4613220815752457,101.025,0.8656323009644806,214.818,2.157103318400999
91,2012,May,229.815,1.704253774937592,8.2,133935.0,1.6939500698536003,,,23.4,1.8276762402088753,107.8,1.6022620169651391,256.451,2.3103008058725116,250.306,-3.8674839462930377,412.864,3.5470918261139905,233.339,2.803380093049479,3.792,-3.585049580472921,142.0,-0.7686932215234088,100.804,1.460449105713968,214.394,2.21114056332119
