,year,periodName,CPI,CPI_yoy,Unemployment,NF Employment,NF Employment_yoy,ULC,ULC_yoy,Hourly earnings,Hourly earnings_yoy,PPI,PPI_yoy,Shelter,Shelter_yoy,Energy,Energy_yoy,Medical Care,Medical Care_yoy,Food,Food_yoy,Gasoline,Gasoline_yoy,Imports,Imports_yoy,New & Used Vehicles,New & Used Vehicles_yoy,All Items Less Food & Shelter,All Items Less Food & Shelter_yoy
43,2020,May,256.394,0.11792637021070806,13.2,133040.0,-11.683483802442908,,,29.72,6.676238334529794,117.3,-1.0961214165261413,325.22,2.5629704849996715,183.076,-18.911473028218605,519.043,4.912065100729479,268.439,4.001782185889735,1.879,-35.22923129955188,119.0,-6.299212598425196,98.571,-0.7091412742382341,232.598,0.3035869837080707
44,2020,April,256.389,0.3290966863368272,14.8,130421.0,-13.40022044859962,,,30.01,8.02735781137509,116.7,-1.518987341772149,324.504,2.6141786065514205,183.081,-17.716034678807546,516.666,4.815075537955638,266.757,3.5113384140189607,1.876,-33.827160493827165,118.2,-6.782334384858036,98.616,-1.0227329753600745,233.268,0.611602329092098
45,2020,March,258.115,1.5393269919198094,4.4,150898.0,0.4018789838583059,,,28.77,3.4892086330935213,118.1,0.3398470688190214,324.6,3.0129543709101148,199.573,-5.73907540004911,514.699,4.741351241351244,262.708,1.9338517173410397,2.267,-11.583463338533551,121.3,-4.18641390205371,99.448,-0.44049335255487154,235.211,1.4802830270083778
46,2020,February,258.678,2.3348735639459495,3.5,152309.0,1.4939993469583523,,,28.55,3.031396607722847,118.4,1.110162254483349,324.501,3.3235369973540374,208.354,2.769063825589435,512.914,4.656249617420327,261.876,1.8093320167015259,2.465,4.759881002974908,124.3,-1.2708498808578272,99.642,-0.42173009274064643,235.554,1.6993497914669975
47,2020,January,257.971,2.4865719552504606,3.6,152045.0,1.3214537990963837,,,28.44,3.080826386371882,119.0,1.9708654670094194,323.409,3.3248988824352566,213.043,6.222483708360982,512.026,4.49851423719958,261.057,1.8095524087716752,2.567,12.14504150283966,125.2,0.48154093097914075,99.495,-0.9793091093661332,235.128,1.523316062176172
48,2019,December,256.974,2.2851297401217163,3.6,151792.0,1.3270673680275458,,,28.37,2.9764065335753154,118.4,1.3698630136986356,322.204,3.2268399266976777,212.982,3.4370219275879688,511.4,4.619287263205263,259.823,1.8075310528584243,2.587,7.166528583264298,125.0,0.4823151125401992,99.473,-0.6094941198804937,234.703,1.553352688944365
49,2019,November,257.208,2.0512779818916194,3.6,151666.0,1.3661092620069315,,,28.35,3.316326530612246,118.3,1.0247651579846417,321.567,3.315694609104658,214.636,-0.5900606734287384,508.446,4.272017882960943,259.467,2.00016510796881,2.62,-1.9093972295020523,124.7,-1.188589540412044,99.034,-0.4293140024733244,234.37,1.6216450591857168
50,2019,October,257.346,1.7640429444213845,3.6,151458.0,1.2927604079585375,,,28.23,3.142126415783708,118.8,1.0204081632653184,320.815,3.3550149645136473,216.351,-4.166426733168849,506.499,4.2925798720071295,259.632,2.0734555233175245,2.673,-7.412538967786631,124.5,-2.961808261886212,99.071,0.2489248671894817,233.939,1.5871706240989436
51,2019,September,256.759,1.7113045131695204,3.5,151358.0,1.337029077202212,,,28.17,3.111273792093705,118.3,1.4579759862778818,320.374,3.506051266145871,215.418,-4.751840470452984,501.622,3.418900335849284,258.943,1.7885712264095188,2.63,-8.458057779324758,125.0,-2.114330462020364,99.066,0.47975008367733274,233.387,1.51100633717971
52,2019,August,256.558,1.7497798894291483,3.6,151155.0,1.26009887857228,,,28.13,3.4191176470588225,118.8,1.8867924528301883,319.362,3.3520601675059325,216.978,-4.389285226426476,500.665,3.384867626318222,258.41,1.7053885239514122,2.655,-7.232704402515733,124.9,-2.1159874608150386,99.263,0.3913993284518025,233.239,1.6469101368430161
53,2019,July,256.571,1.8114648063935146,3.7,150934.0,1.2823523885574728,,,28.02,3.4330011074197087,118.7,1.6267123287671215,318.764,3.478006817075152,222.492,-2.032081794044216,497.55,2.5356211076443813,258.274,1.7844616269813152,2.776,-3.376261747302489,125.6,-1.9516003122560521,98.992,0.2572464502015537,232.546,1.2504680547210434
54,2019,June,256.143,1.6484846560762545,3.6,150844.0,1.2593308630041378,,,27.95,3.3653846153846256,118.5,1.6295025728988,317.937,3.5008447733110293,221.373,-3.3883659120962584,495.662,1.9442256313642936,258.064,1.9085341052240912,2.752,-5.559368565545652,125.6,-2.028081123244929,99.196,0.36017806556050136,232.293,1.138550492428525
55,2019,May,256.092,1.7902284687663972,3.6,150640.0,1.2671842963261737,,,27.86,3.2616753150481737,118.6,2.06540447504302,317.093,3.352259393496926,225.773,-0.45721088135444177,494.741,2.104663569590315,258.11,1.980260610514506,2.901,-0.20639834881321928,127.0,-0.9360374414976502,99.275,0.4248647008244344,231.894,1.0470998862700531
56,2019,April,255.548,1.9964397755302565,3.7,150602.0,1.4660504224327298,,,27.78,3.232998885172811,118.5,2.420051858254113,316.237,3.4400758864320258,222.499,1.6766439702051716,492.931,1.9343351730954916,257.708,1.7767930839741153,2.835,3.5805626598465423,126.8,-0.2360346184106965,99.635,0.8880293242066628,231.85,1.1200181435960799
57,2019,March,254.202,1.8625227405691724,3.8,150294.0,1.358241165362828,,,27.8,3.4996276991809516,117.7,1.9930675909878737,315.106,3.37716362872853,211.724,-0.3904890051469323,491.4,1.7227031659483583,257.724,2.1214882910012944,2.564,-0.3110419906687367,126.6,0.07905138339920903,99.888,0.4343629343629418,231.78,1.1177132685914692
58,2019,February,252.776,1.520135265933309,3.8,150067.0,1.3596390506166678,,,27.71,3.5887850467289706,117.1,1.9147084421235805,314.063,3.3836541753351046,202.74,-5.048262683882932,490.094,1.763704318936865,257.222,1.9645929296853382,2.353,-8.621359223300972,125.9,-0.7097791798107211,100.064,0.523391900987491,231.618,1.1829976846795764
59,2019,January,251.712,1.5512351381991252,4.0,150062.0,1.6218925013713248,,,27.59,3.217358772914336,116.7,1.9213973799126594,313.002,3.228423583421547,200.563,-4.794387244081788,489.984,1.9107856330218276,256.417,1.6072214010881103,2.289,-9.846396218983855,124.6,-1.5019762845849827,100.479,0.9626109062409016,231.6,1.3837392039012686
60,2018,December,251.233,1.9101588486313714,3.9,149804.0,1.547576277275775,,,27.55,3.532506576475014,116.8,2.6362038664323295,312.132,3.208697607364397,205.905,-0.3354340313071802,488.82,2.073331927307054,255.21,1.5809710314522496,2.414,-1.8300122000813324,124.4,-0.8764940239043728,100.083,1.220720902949135,231.113,1.560900154244349
61,2018,November,252.038,2.176601032152403,3.8,149622.0,1.5246819338422313,,,27.44,3.430079155672816,117.1,2.629272567922869,311.247,3.25680920943503,215.91,3.1172540273088023,487.615,2.0561291443329743,254.379,1.39832822446595,2.671,4.827315541601251,126.2,0.7182761372705571,99.461,0.9756345177664993,230.63,1.4659169900307134
