,TableName,SeriesCode,LineNumber,LineDescription,TimePeriod,METRIC_NAME,CL_UNIT,UNIT_MULT,DataValue,NoteRef
7636,T20600,A068RC,28,Less: Personal outlays,2016M05,Current Dollars,Level,6,"13,102,747",T20600
7637,T20600,A068RC,28,Less: Personal outlays,2016M06,Current Dollars,Level,6,"13,185,810",T20600
7638,T20600,A068RC,28,Less: Personal outlays,2016M07,Current Dollars,Level,6,"13,215,288",T20600
7639,T20600,A068RC,28,Less: Personal outlays,2016M08,Current Dollars,Level,6,"13,246,120",T20600
7640,T20600,A068RC,28,Less: Personal outlays,2016M09,Current Dollars,Level,6,"13,303,049",T20600
7641,T20600,A068RC,28,Less: Personal outlays,2016M10,Current Dollars,Level,6,"13,328,557",T20600
7642,T20600,A068RC,28,Less: Personal outlays,2016M11,Current Dollars,Level,6,"13,357,115",T20600
7643,T20600,A068RC,28,Less: Personal outlays,2016M12,Current Dollars,Level,6,"13,473,622",T20600
7644,T20600,A068RC,28,Less: Personal outlays,2017M01,Current Dollars,Level,6,"13,531,582",T20600
7645,T20600,A068RC,28,Less: Personal outlays,2017M02,Current Dollars,Level,6,"13,555,832",T20600
7646,T20600,A068RC,28,Less: Personal outlays,2017M03,Current Dollars,Level,6,"13,604,841",T20600
7647,T20600,A068RC,28,Less: Personal outlays,2017M04,Current Dollars,Level,6,"13,641,486",T20600
7648,T20600,A068RC,28,Less: Personal outlays,2017M05,Current Dollars,Level,6,"13,648,884",T20600
7649,T20600,A068RC,28,Less: Personal outlays,2017M06,Current Dollars,Level,6,"13,709,695",T20600
7650,T20600,A068RC,28,Less: Personal outlays,2017M07,Current Dollars,Level,6,"13,748,549",T20600
7651,T20600,A068RC,28,Less: Personal outlays,2017M08,Current Dollars,Level,6,"13,779,178",T20600
7652,T20600,A068RC,28,Less: Personal outlays,2017M09,Current Dollars,Level,6,"13,899,554",T20600
7653,T20600,A068RC,28,Less: Personal outlays,2017M10,Current Dollars,Level,6,"13,938,627",T20600
7654,T20600,A068RC,28,Less: Personal outlays,2017M11,Current Dollars,Level,6,"14,038,335",T20600
7655,T20600,A068RC,28,Less: Personal outlays,2017M12,Current Dollars,Level,6,"14,170,808",T20600
7656,T20600,A068RC,28,Less: Personal outlays,2018M01,Current Dollars,Level,6,"14,209,944",T20600
7657,T20600,A068RC,28,Less: Personal outlays,2018M02,Current Dollars,Level,6,"14,246,808",T20600
7658,T20600,A068RC,28,Less: Personal outlays,2018M03,Current Dollars,Level,6,"14,301,838",T20600
7659,T20600,A068RC,28,Less: Personal outlays,2018M04,Current Dollars,Level,6,"14,351,839",T20600
7660,T20600,A068RC,28,Less: Personal outlays,2018M05,Current Dollars,Level,6,"14,422,405",T20600
7661,T20600,A068RC,28,Less: Personal outlays,2018M06,Current Dollars,Level,6,"14,453,097",T20600
7662,T20600,A068RC,28,Less: Personal outlays,2018M07,Current Dollars,Level,6,"14,504,556",T20600
7663,T20600,A068RC,28,Less: Personal outlays,2018M08,Current Dollars,Level,6,"14,547,279",T20600
7664,T20600,A068RC,28,Less: Personal outlays,2018M09,Current Dollars,Level,6,"14,551,837",T20600
7665,T20600,A068RC,28,Less: Personal outlays,2018M10,Current Dollars,Level,6,"14,616,543",T20600
7666,T20600,A068RC,28,Less: Personal outlays,2018M11,Current Dollars,Level,6,"14,696,423",T20600
7667,T20600,A068RC,28,Less: Personal outlays,2018M12,Current Dollars,Level,6,"14,586,040",T20600
7668,T20600,A068RC,28,Less: Personal outlays,2019M01,Current Dollars,Level,6,"14,618,530",T20600
7669,T20600,A068RC,28,Less: Personal outlays,2019M02,Current Dollars,Level,6,"14,645,584",T20600
7670,T20600,A068RC,28,Less: Personal outlays,2019M03,Current Dollars,Level,6,"14,771,299",T20600
7671,T20600,A068RC,28,Less: Personal outlays,2019M04,Current Dollars,Level,6,"14,818,110",T20600
7672,T20600,A068RC,28,Less: Personal outlays,2019M05,Current Dollars,Level,6,"14,885,666",T20600
7673,T20600,A068RC,28,Less: Personal outlays,2019M06,Current Dollars,Level,6,"14,943,386",T20600
7674,T20600,A068RC,28,Less: Personal outlays,2019M07,Current Dollars,Level,6,"15,027,106",T20600
7675,T20600,A068RC,28,Less: Personal outlays,2019M08,Current Dollars,Level,6,"15,083,105",T20600
7676,T20600,A068RC,28,Less: Personal outlays,2019M09,Current Dollars,Level,6,"15,111,792",T20600
7677,T20600,A068RC,28,Less: Personal outlays,2019M10,Current Dollars,Level,6,"15,144,805",T20600
7678,T20600,A068RC,28,Less: Personal outlays,2019M11,Current Dollars,Level,6,"15,239,734",T20600
7679,T20600,A068RC,28,Less: Personal outlays,2019M12,Current Dollars,Level,6,"15,303,818",T20600
7680,T20600,A068RC,28,Less: Personal outlays,2020M01,Current Dollars,Level,6,"15,366,176",T20600
7681,T20600,A068RC,28,Less: Personal outlays,2020M02,Current Dollars,Level,6,"15,359,222",T20600
7682,T20600,A068RC,28,Less: Personal outlays,2020M03,Current Dollars,Level,6,"14,318,246",T20600
7683,T20600,A068RC,28,Less: Personal outlays,2020M04,Current Dollars,Level,6,"12,724,238",T20600
7684,T20600,A068RC,28,Less: Personal outlays,2020M05,Current Dollars,Level,6,"13,729,923",T20600
7685,T20600,A068RC,28,Less: Personal outlays,2020M06,Current Dollars,Level,6,"14,488,095",T20600
7686,T20600,A068RC,28,Less: Personal outlays,2020M07,Current Dollars,Level,6,"14,748,986",T20600
7687,T20600,A068RC,28,Less: Personal outlays,2020M08,Current Dollars,Level,6,"14,893,935",T20600
7688,T20600,A068RC,28,Less: Personal outlays,2020M09,Current Dollars,Level,6,"15,134,537",T20600
7689,T20600,A068RC,28,Less: Personal outlays,2020M10,Current Dollars,Level,6,"15,174,827",T20600
7690,T20600,A068RC,28,Less: Personal outlays,2020M11,Current Dollars,Level,6,"15,136,547",T20600
7691,T20600,A068RC,28,Less: Personal outlays,2020M12,Current Dollars,Level,6,"15,252,884",T20600
7692,T20600,A068RC,28,Less: Personal outlays,2021M01,Current Dollars,Level,6,"15,514,068",T20600
7693,T20600,A068RC,28,Less: Personal outlays,2021M02,Current Dollars,Level,6,"15,425,380",T20600
7694,T20600,A068RC,28,Less: Personal outlays,2021M03,Current Dollars,Level,6,"16,145,206",T20600
7695,T20600,A068RC,28,Less: Personal outlays,2021M04,Current Dollars,Level,6,"16,351,815",T20600
7696,T20600,A068RC,28,Less: Personal outlays,2021M05,Current Dollars,Level,6,"16,393,267",T20600
7697,T20600,A068RC,28,Less: Personal outlays,2021M06,Current Dollars,Level,6,"16,615,534",T20600
7698,T20600,A068RC,28,Less: Personal outlays,2021M07,Current Dollars,Level,6,"16,661,834",T20600
7699,T20600,A068RC,28,Less: Personal outlays,2021M08,Current Dollars,Level,6,"16,816,715",T20600
7700,T20600,A068RC,28,Less: Personal outlays,2021M09,Current Dollars,Level,6,"16,910,487",T20600
7701,T20600,A068RC,28,Less: Personal outlays,2021M10,Current Dollars,Level,6,"17,128,564",T20600
7702,T20600,A068RC,28,Less: Personal outlays,2021M11,Current Dollars,Level,6,"17,254,616",T20600
7703,T20600,A068RC,28,Less: Personal outlays,2021M12,Current Dollars,Level,6,"17,309,103",T20600
7704,T20600,A068RC,28,Less: Personal outlays,2022M01,Current Dollars,Level,6,"17,399,369",T20600
7705,T20600,A068RC,28,Less: Personal outlays,2022M02,Current Dollars,Level,6,"17,512,567",T20600
7706,T20600,A068RC,28,Less: Personal outlays,2022M03,Current Dollars,Level,6,"17,720,078",T20600
7707,T20600,A068RC,28,Less: Personal outlays,2022M04,Current Dollars,Level,6,"17,836,558",T20600
7708,T20600,A068RC,28,Less: Personal outlays,2022M05,Current Dollars,Level,6,"17,918,809",T20600
7709,T20600,A068RC,28,Less: Personal outlays,2022M06,Current Dollars,Level,6,"18,093,165",T20600
7710,T20600,A068RC,28,Less: Personal outlays,2022M07,Current Dollars,Level,6,"18,119,766",T20600
7711,T20600,A068RC,28,Less: Personal outlays,2022M08,Current Dollars,Level,6,"18,277,132",T20600
7712,T20600,A068RC,28,Less: Personal outlays,2022M09,Current Dollars,Level,6,"18,410,434",T20600
7713,T20600,A068RC,28,Less: Personal outlays,2022M10,Current Dollars,Level,6,"18,538,607",T20600
7714,T20600,A068RC,28,Less: Personal outlays,2022M11,Current Dollars,Level,6,"18,531,772",T20600
7715,T20600,A068RC,28,Less: Personal outlays,2022M12,Current Dollars,Level,6,"18,597,561",T20600
7716,T20600,A068RC,28,Less: Personal outlays,2023M01,Current Dollars,Level,6,"18,887,022",T20600
7717,T20600,A068RC,28,Less: Personal outlays,2023M02,Current Dollars,Level,6,"18,958,983",T20600
7718,T20600,A068RC,28,Less: Personal outlays,2023M03,Current Dollars,Level,6,"18,950,032",T20600
7719,T20600,A068RC,28,Less: Personal outlays,2023M04,Current Dollars,Level,6,"19,056,166",T20600
7720,T20600,A068RC,28,Less: Personal outlays,2023M05,Current Dollars,Level,6,"19,125,389",T20600
7721,T20600,A068RC,28,Less: Personal outlays,2023M06,Current Dollars,Level,6,"19,228,336",T20600
7722,T20600,A068RC,28,Less: Personal outlays,2023M07,Current Dollars,Level,6,"19,351,530",T20600
7723,T20600,A068RC,28,Less: Personal outlays,2023M08,Current Dollars,Level,6,"19,416,982",T20600
7724,T20600,A068RC,28,Less: Personal outlays,2023M09,Current Dollars,Level,6,"19,600,944",T20600
7725,T20600,A068RC,28,Less: Personal outlays,2023M10,Current Dollars,Level,6,"19,606,287",T20600
7726,T20600,A068RC,28,Less: Personal outlays,2023M11,Current Dollars,Level,6,"19,680,218",T20600
7727,T20600,A068RC,28,Less: Personal outlays,2023M12,Current Dollars,Level,6,"19,814,950",T20600
7728,T20600,DPCERC,29,Personal consumption expenditures,2001M01,Current Dollars,Level,6,"6,987,401",T20600
7729,T20600,DPCERC,29,Personal consumption expenditures,2001M02,Current Dollars,Level,6,"7,001,834",T20600
7730,T20600,DPCERC,29,Personal consumption expenditures,2001M03,Current Dollars,Level,6,"6,996,658",T20600
7731,T20600,DPCERC,29,Personal consumption expenditures,2001M04,Current Dollars,Level,6,"7,004,240",T20600
7732,T20600,DPCERC,29,Personal consumption expenditures,2001M05,Current Dollars,Level,6,"7,052,781",T20600
7733,T20600,DPCERC,29,Personal consumption expenditures,2001M06,Current Dollars,Level,6,"7,069,728",T20600
7734,T20600,DPCERC,29,Personal consumption expenditures,2001M07,Current Dollars,Level,6,"7,082,297",T20600
7735,T20600,DPCERC,29,Personal consumption expenditures,2001M08,Current Dollars,Level,6,"7,121,688",T20600
7736,T20600,DPCERC,29,Personal consumption expenditures,2001M09,Current Dollars,Level,6,"7,007,024",T20600
7737,T20600,DPCERC,29,Personal consumption expenditures,2001M10,Current Dollars,Level,6,"7,212,903",T20600
7738,T20600,DPCERC,29,Personal consumption expenditures,2001M11,Current Dollars,Level,6,"7,182,323",T20600
7739,T20600,DPCERC,29,Personal consumption expenditures,2001M12,Current Dollars,Level,6,"7,166,733",T20600
7740,T20600,DPCERC,29,Personal consumption expenditures,2002M01,Current Dollars,Level,6,"7,184,624",T20600
7741,T20600,DPCERC,29,Personal consumption expenditures,2002M02,Current Dollars,Level,6,"7,225,161",T20600
7742,T20600,DPCERC,29,Personal consumption expenditures,2002M03,Current Dollars,Level,6,"7,243,358",T20600
7743,T20600,DPCERC,29,Personal consumption expenditures,2002M04,Current Dollars,Level,6,"7,312,466",T20600
7744,T20600,DPCERC,29,Personal consumption expenditures,2002M05,Current Dollars,Level,6,"7,288,903",T20600
7745,T20600,DPCERC,29,Personal consumption expenditures,2002M06,Current Dollars,Level,6,"7,322,496",T20600
7746,T20600,DPCERC,29,Personal consumption expenditures,2002M07,Current Dollars,Level,6,"7,387,293",T20600
7747,T20600,DPCERC,29,Personal consumption expenditures,2002M08,Current Dollars,Level,6,"7,412,576",T20600
7748,T20600,DPCERC,29,Personal consumption expenditures,2002M09,Current Dollars,Level,6,"7,391,538",T20600
7749,T20600,DPCERC,29,Personal consumption expenditures,2002M10,Current Dollars,Level,6,"7,435,169",T20600
7750,T20600,DPCERC,29,Personal consumption expenditures,2002M11,Current Dollars,Level,6,"7,463,805",T20600
7751,T20600,DPCERC,29,Personal consumption expenditures,2002M12,Current Dollars,Level,6,"7,519,901",T20600
7752,T20600,DPCERC,29,Personal consumption expenditures,2003M01,Current Dollars,Level,6,"7,541,283",T20600
7753,T20600,DPCERC,29,Personal consumption expenditures,2003M02,Current Dollars,Level,6,"7,548,649",T20600
7754,T20600,DPCERC,29,Personal consumption expenditures,2003M03,Current Dollars,Level,6,"7,611,549",T20600
7755,T20600,DPCERC,29,Personal consumption expenditures,2003M04,Current Dollars,Level,6,"7,634,487",T20600
7756,T20600,DPCERC,29,Personal consumption expenditures,2003M05,Current Dollars,Level,6,"7,650,333",T20600
7757,T20600,DPCERC,29,Personal consumption expenditures,2003M06,Current Dollars,Level,6,"7,699,554",T20600
7758,T20600,DPCERC,29,Personal consumption expenditures,2003M07,Current Dollars,Level,6,"7,757,004",T20600
7759,T20600,DPCERC,29,Personal consumption expenditures,2003M08,Current Dollars,Level,6,"7,852,102",T20600
7760,T20600,DPCERC,29,Personal consumption expenditures,2003M09,Current Dollars,Level,6,"7,853,674",T20600
7761,T20600,DPCERC,29,Personal consumption expenditures,2003M10,Current Dollars,Level,6,"7,867,359",T20600
7762,T20600,DPCERC,29,Personal consumption expenditures,2003M11,Current Dollars,Level,6,"7,922,591",T20600
7763,T20600,DPCERC,29,Personal consumption expenditures,2003M12,Current Dollars,Level,6,"7,950,409",T20600
7764,T20600,DPCERC,29,Personal consumption expenditures,2004M01,Current Dollars,Level,6,"8,007,115",T20600
7765,T20600,DPCERC,29,Personal consumption expenditures,2004M02,Current Dollars,Level,6,"8,040,409",T20600
7766,T20600,DPCERC,29,Personal consumption expenditures,2004M03,Current Dollars,Level,6,"8,098,806",T20600
7767,T20600,DPCERC,29,Personal consumption expenditures,2004M04,Current Dollars,Level,6,"8,107,245",T20600
7768,T20600,DPCERC,29,Personal consumption expenditures,2004M05,Current Dollars,Level,6,"8,176,470",T20600
7769,T20600,DPCERC,29,Personal consumption expenditures,2004M06,Current Dollars,Level,6,"8,157,607",T20600
7770,T20600,DPCERC,29,Personal consumption expenditures,2004M07,Current Dollars,Level,6,"8,236,938",T20600
7771,T20600,DPCERC,29,Personal consumption expenditures,2004M08,Current Dollars,Level,6,"8,271,607",T20600
7772,T20600,DPCERC,29,Personal consumption expenditures,2004M09,Current Dollars,Level,6,"8,341,461",T20600
7773,T20600,DPCERC,29,Personal consumption expenditures,2004M10,Current Dollars,Level,6,"8,397,056",T20600
7774,T20600,DPCERC,29,Personal consumption expenditures,2004M11,Current Dollars,Level,6,"8,444,456",T20600
7775,T20600,DPCERC,29,Personal consumption expenditures,2004M12,Current Dollars,Level,6,"8,504,351",T20600
7776,T20600,DPCERC,29,Personal consumption expenditures,2005M01,Current Dollars,Level,6,"8,497,691",T20600
7777,T20600,DPCERC,29,Personal consumption expenditures,2005M02,Current Dollars,Level,6,"8,559,081",T20600
7778,T20600,DPCERC,29,Personal consumption expenditures,2005M03,Current Dollars,Level,6,"8,598,432",T20600
7779,T20600,DPCERC,29,Personal consumption expenditures,2005M04,Current Dollars,Level,6,"8,678,413",T20600
7780,T20600,DPCERC,29,Personal consumption expenditures,2005M05,Current Dollars,Level,6,"8,671,645",T20600
7781,T20600,DPCERC,29,Personal consumption expenditures,2005M06,Current Dollars,Level,6,"8,753,379",T20600
7782,T20600,DPCERC,29,Personal consumption expenditures,2005M07,Current Dollars,Level,6,"8,853,777",T20600
7783,T20600,DPCERC,29,Personal consumption expenditures,2005M08,Current Dollars,Level,6,"8,850,108",T20600
7784,T20600,DPCERC,29,Personal consumption expenditures,2005M09,Current Dollars,Level,6,"8,900,382",T20600
7785,T20600,DPCERC,29,Personal consumption expenditures,2005M10,Current Dollars,Level,6,"8,938,497",T20600
7786,T20600,DPCERC,29,Personal consumption expenditures,2005M11,Current Dollars,Level,6,"8,946,242",T20600
7787,T20600,DPCERC,29,Personal consumption expenditures,2005M12,Current Dollars,Level,6,"8,981,147",T20600
7788,T20600,DPCERC,29,Personal consumption expenditures,2006M01,Current Dollars,Level,6,"9,071,617",T20600
7789,T20600,DPCERC,29,Personal consumption expenditures,2006M02,Current Dollars,Level,6,"9,095,989",T20600
7790,T20600,DPCERC,29,Personal consumption expenditures,2006M03,Current Dollars,Level,6,"9,132,854",T20600
7791,T20600,DPCERC,29,Personal consumption expenditures,2006M04,Current Dollars,Level,6,"9,191,586",T20600
7792,T20600,DPCERC,29,Personal consumption expenditures,2006M05,Current Dollars,Level,6,"9,231,759",T20600
7793,T20600,DPCERC,29,Personal consumption expenditures,2006M06,Current Dollars,Level,6,"9,259,602",T20600
7794,T20600,DPCERC,29,Personal consumption expenditures,2006M07,Current Dollars,Level,6,"9,343,801",T20600
7795,T20600,DPCERC,29,Personal consumption expenditures,2006M08,Current Dollars,Level,6,"9,342,154",T20600
7796,T20600,DPCERC,29,Personal consumption expenditures,2006M09,Current Dollars,Level,6,"9,375,362",T20600
7797,T20600,DPCERC,29,Personal consumption expenditures,2006M10,Current Dollars,Level,6,"9,393,623",T20600
7798,T20600,DPCERC,29,Personal consumption expenditures,2006M11,Current Dollars,Level,6,"9,400,206",T20600
7799,T20600,DPCERC,29,Personal consumption expenditures,2006M12,Current Dollars,Level,6,"9,488,275",T20600
7800,T20600,DPCERC,29,Personal consumption expenditures,2007M01,Current Dollars,Level,6,"9,538,721",T20600
7801,T20600,DPCERC,29,Personal consumption expenditures,2007M02,Current Dollars,Level,6,"9,565,960",T20600
7802,T20600,DPCERC,29,Personal consumption expenditures,2007M03,Current Dollars,Level,6,"9,611,732",T20600
7803,T20600,DPCERC,29,Personal consumption expenditures,2007M04,Current Dollars,Level,6,"9,643,571",T20600
7804,T20600,DPCERC,29,Personal consumption expenditures,2007M05,Current Dollars,Level,6,"9,685,806",T20600
7805,T20600,DPCERC,29,Personal consumption expenditures,2007M06,Current Dollars,Level,6,"9,706,762",T20600
7806,T20600,DPCERC,29,Personal consumption expenditures,2007M07,Current Dollars,Level,6,"9,751,141",T20600
7807,T20600,DPCERC,29,Personal consumption expenditures,2007M08,Current Dollars,Level,6,"9,798,937",T20600
7808,T20600,DPCERC,29,Personal consumption expenditures,2007M09,Current Dollars,Level,6,"9,845,072",T20600
7809,T20600,DPCERC,29,Personal consumption expenditures,2007M10,Current Dollars,Level,6,"9,882,702",T20600
7810,T20600,DPCERC,29,Personal consumption expenditures,2007M11,Current Dollars,Level,6,"9,955,924",T20600
7811,T20600,DPCERC,29,Personal consumption expenditures,2007M12,Current Dollars,Level,6,"9,972,793",T20600
7812,T20600,DPCERC,29,Personal consumption expenditures,2008M01,Current Dollars,Level,6,"9,996,400",T20600
7813,T20600,DPCERC,29,Personal consumption expenditures,2008M02,Current Dollars,Level,6,"9,981,672",T20600
7814,T20600,DPCERC,29,Personal consumption expenditures,2008M03,Current Dollars,Level,6,"10,035,263",T20600
7815,T20600,DPCERC,29,Personal consumption expenditures,2008M04,Current Dollars,Level,6,"10,070,270",T20600
7816,T20600,DPCERC,29,Personal consumption expenditures,2008M05,Current Dollars,Level,6,"10,132,271",T20600
7817,T20600,DPCERC,29,Personal consumption expenditures,2008M06,Current Dollars,Level,6,"10,187,065",T20600
7818,T20600,DPCERC,29,Personal consumption expenditures,2008M07,Current Dollars,Level,6,"10,185,092",T20600
7819,T20600,DPCERC,29,Personal consumption expenditures,2008M08,Current Dollars,Level,6,"10,175,729",T20600
7820,T20600,DPCERC,29,Personal consumption expenditures,2008M09,Current Dollars,Level,6,"10,116,413",T20600
7821,T20600,DPCERC,29,Personal consumption expenditures,2008M10,Current Dollars,Level,6,"10,034,123",T20600
7822,T20600,DPCERC,29,Personal consumption expenditures,2008M11,Current Dollars,Level,6,"9,885,231",T20600
7823,T20600,DPCERC,29,Personal consumption expenditures,2008M12,Current Dollars,Level,6,"9,801,472",T20600
7824,T20600,DPCERC,29,Personal consumption expenditures,2009M01,Current Dollars,Level,6,"9,847,249",T20600
7825,T20600,DPCERC,29,Personal consumption expenditures,2009M02,Current Dollars,Level,6,"9,824,478",T20600
7826,T20600,DPCERC,29,Personal consumption expenditures,2009M03,Current Dollars,Level,6,"9,773,181",T20600
7827,T20600,DPCERC,29,Personal consumption expenditures,2009M04,Current Dollars,Level,6,"9,772,523",T20600
7828,T20600,DPCERC,29,Personal consumption expenditures,2009M05,Current Dollars,Level,6,"9,791,553",T20600
7829,T20600,DPCERC,29,Personal consumption expenditures,2009M06,Current Dollars,Level,6,"9,852,431",T20600
7830,T20600,DPCERC,29,Personal consumption expenditures,2009M07,Current Dollars,Level,6,"9,886,264",T20600
7831,T20600,DPCERC,29,Personal consumption expenditures,2009M08,Current Dollars,Level,6,"10,004,129",T20600
7832,T20600,DPCERC,29,Personal consumption expenditures,2009M09,Current Dollars,Level,6,"9,927,825",T20600
7833,T20600,DPCERC,29,Personal consumption expenditures,2009M10,Current Dollars,Level,6,"9,976,733",T20600
7834,T20600,DPCERC,29,Personal consumption expenditures,2009M11,Current Dollars,Level,6,"9,985,676",T20600
7835,T20600,DPCERC,29,Personal consumption expenditures,2009M12,Current Dollars,Level,6,"10,052,579",T20600
7836,T20600,DPCERC,29,Personal consumption expenditures,2010M01,Current Dollars,Level,6,"10,056,058",T20600
7837,T20600,DPCERC,29,Personal consumption expenditures,2010M02,Current Dollars,Level,6,"10,093,426",T20600
7838,T20600,DPCERC,29,Personal consumption expenditures,2010M03,Current Dollars,Level,6,"10,155,982",T20600
7839,T20600,DPCERC,29,Personal consumption expenditures,2010M04,Current Dollars,Level,6,"10,182,287",T20600
7840,T20600,DPCERC,29,Personal consumption expenditures,2010M05,Current Dollars,Level,6,"10,210,816",T20600
7841,T20600,DPCERC,29,Personal consumption expenditures,2010M06,Current Dollars,Level,6,"10,231,332",T20600
7842,T20600,DPCERC,29,Personal consumption expenditures,2010M07,Current Dollars,Level,6,"10,268,126",T20600
7843,T20600,DPCERC,29,Personal consumption expenditures,2010M08,Current Dollars,Level,6,"10,307,070",T20600
7844,T20600,DPCERC,29,Personal consumption expenditures,2010M09,Current Dollars,Level,6,"10,327,066",T20600
7845,T20600,DPCERC,29,Personal consumption expenditures,2010M10,Current Dollars,Level,6,"10,386,366",T20600
7846,T20600,DPCERC,29,Personal consumption expenditures,2010M11,Current Dollars,Level,6,"10,433,573",T20600
7847,T20600,DPCERC,29,Personal consumption expenditures,2010M12,Current Dollars,Level,6,"10,470,972",T20600
7848,T20600,DPCERC,29,Personal consumption expenditures,2011M01,Current Dollars,Level,6,"10,514,256",T20600
7849,T20600,DPCERC,29,Personal consumption expenditures,2011M02,Current Dollars,Level,6,"10,540,610",T20600
7850,T20600,DPCERC,29,Personal consumption expenditures,2011M03,Current Dollars,Level,6,"10,619,719",T20600
7851,T20600,DPCERC,29,Personal consumption expenditures,2011M04,Current Dollars,Level,6,"10,652,081",T20600
7852,T20600,DPCERC,29,Personal consumption expenditures,2011M05,Current Dollars,Level,6,"10,672,199",T20600
7853,T20600,DPCERC,29,Personal consumption expenditures,2011M06,Current Dollars,Level,6,"10,694,775",T20600
7854,T20600,DPCERC,29,Personal consumption expenditures,2011M07,Current Dollars,Level,6,"10,731,621",T20600
7855,T20600,DPCERC,29,Personal consumption expenditures,2011M08,Current Dollars,Level,6,"10,750,276",T20600
7856,T20600,DPCERC,29,Personal consumption expenditures,2011M09,Current Dollars,Level,6,"10,783,189",T20600
7857,T20600,DPCERC,29,Personal consumption expenditures,2011M10,Current Dollars,Level,6,"10,802,881",T20600
7858,T20600,DPCERC,29,Personal consumption expenditures,2011M11,Current Dollars,Level,6,"10,806,828",T20600
7859,T20600,DPCERC,29,Personal consumption expenditures,2011M12,Current Dollars,Level,6,"10,817,849",T20600
7860,T20600,DPCERC,29,Personal consumption expenditures,2012M01,Current Dollars,Level,6,"10,896,780",T20600
7861,T20600,DPCERC,29,Personal consumption expenditures,2012M02,Current Dollars,Level,6,"10,987,216",T20600
7862,T20600,DPCERC,29,Personal consumption expenditures,2012M03,Current Dollars,Level,6,"10,993,908",T20600
7863,T20600,DPCERC,29,Personal consumption expenditures,2012M04,Current Dollars,Level,6,"11,018,538",T20600
7864,T20600,DPCERC,29,Personal consumption expenditures,2012M05,Current Dollars,Level,6,"11,006,796",T20600
7865,T20600,DPCERC,29,Personal consumption expenditures,2012M06,Current Dollars,Level,6,"10,989,830",T20600
7866,T20600,DPCERC,29,Personal consumption expenditures,2012M07,Current Dollars,Level,6,"11,016,846",T20600
7867,T20600,DPCERC,29,Personal consumption expenditures,2012M08,Current Dollars,Level,6,"11,056,012",T20600
7868,T20600,DPCERC,29,Personal consumption expenditures,2012M09,Current Dollars,Level,6,"11,105,323",T20600
7869,T20600,DPCERC,29,Personal consumption expenditures,2012M10,Current Dollars,Level,6,"11,137,427",T20600
7870,T20600,DPCERC,29,Personal consumption expenditures,2012M11,Current Dollars,Level,6,"11,178,433",T20600
7871,T20600,DPCERC,29,Personal consumption expenditures,2012M12,Current Dollars,Level,6,"11,181,248",T20600
7872,T20600,DPCERC,29,Personal consumption expenditures,2013M01,Current Dollars,Level,6,"11,252,374",T20600
7873,T20600,DPCERC,29,Personal consumption expenditures,2013M02,Current Dollars,Level,6,"11,290,497",T20600
7874,T20600,DPCERC,29,Personal consumption expenditures,2013M03,Current Dollars,Level,6,"11,290,121",T20600
7875,T20600,DPCERC,29,Personal consumption expenditures,2013M04,Current Dollars,Level,6,"11,281,071",T20600
7876,T20600,DPCERC,29,Personal consumption expenditures,2013M05,Current Dollars,Level,6,"11,321,560",T20600
7877,T20600,DPCERC,29,Personal consumption expenditures,2013M06,Current Dollars,Level,6,"11,344,413",T20600
7878,T20600,DPCERC,29,Personal consumption expenditures,2013M07,Current Dollars,Level,6,"11,372,550",T20600
7879,T20600,DPCERC,29,Personal consumption expenditures,2013M08,Current Dollars,Level,6,"11,406,597",T20600
7880,T20600,DPCERC,29,Personal consumption expenditures,2013M09,Current Dollars,Level,6,"11,445,929",T20600
7881,T20600,DPCERC,29,Personal consumption expenditures,2013M10,Current Dollars,Level,6,"11,498,041",T20600
7882,T20600,DPCERC,29,Personal consumption expenditures,2013M11,Current Dollars,Level,6,"11,562,480",T20600
7883,T20600,DPCERC,29,Personal consumption expenditures,2013M12,Current Dollars,Level,6,"11,593,168",T20600
7884,T20600,DPCERC,29,Personal consumption expenditures,2014M01,Current Dollars,Level,6,"11,578,798",T20600
7885,T20600,DPCERC,29,Personal consumption expenditures,2014M02,Current Dollars,Level,6,"11,636,889",T20600
7886,T20600,DPCERC,29,Personal consumption expenditures,2014M03,Current Dollars,Level,6,"11,722,315",T20600
7887,T20600,DPCERC,29,Personal consumption expenditures,2014M04,Current Dollars,Level,6,"11,762,305",T20600
7888,T20600,DPCERC,29,Personal consumption expenditures,2014M05,Current Dollars,Level,6,"11,807,312",T20600
7889,T20600,DPCERC,29,Personal consumption expenditures,2014M06,Current Dollars,Level,6,"11,861,735",T20600
7890,T20600,DPCERC,29,Personal consumption expenditures,2014M07,Current Dollars,Level,6,"11,904,353",T20600
7891,T20600,DPCERC,29,Personal consumption expenditures,2014M08,Current Dollars,Level,6,"11,983,661",T20600
7892,T20600,DPCERC,29,Personal consumption expenditures,2014M09,Current Dollars,Level,6,"11,991,354",T20600
7893,T20600,DPCERC,29,Personal consumption expenditures,2014M10,Current Dollars,Level,6,"12,064,692",T20600
7894,T20600,DPCERC,29,Personal consumption expenditures,2014M11,Current Dollars,Level,6,"12,083,888",T20600
7895,T20600,DPCERC,29,Personal consumption expenditures,2014M12,Current Dollars,Level,6,"12,096,102",T20600
7896,T20600,DPCERC,29,Personal consumption expenditures,2015M01,Current Dollars,Level,6,"12,066,664",T20600
